envId,formationType,timeStep,receiverId,old_theta,delta_T,dynamic_theta
0,0,16,14,2.03082013130188,0.14403414726257324,2.174854278564453
0,0,16,15,2.174854278564453,0.9472899436950684,3.1221442222595215
0,0,16,16,3.1221442222595215,-0.09399712085723877,3.0281471014022827
0,0,16,17,3.0281471014022827,-0.14377665519714355,2.884370446205139
0,0,16,18,2.884370446205139,0.13176298141479492,3.016133427619934
0,0,16,19,3.016133427619934,0.7018089294433594,3.7179423570632935
0,0,16,20,3.7179423570632935,0.4463844299316406,4.164326786994934
0,0,17,1,4.164326786994934,-0.05869936943054199,4.105627417564392
0,0,17,2,4.105627417564392,0.8197753429412842,4.925402760505676
0,0,17,3,4.925402760505676,0.09430575370788574,5.019708514213562
0,0,17,4,5.019708514213562,-0.05771362781524658,4.961994886398315
0,0,17,5,4.961994886398315,-0.32871031761169434,4.633284568786621
0,0,17,6,4.633284568786621,-0.6609771251678467,3.9723074436187744
0,0,17,7,3.9723074436187744,-0.6370410919189453,3.335266351699829
0,0,17,8,3.335266351699829,-0.5017683506011963,2.833498001098633
0,0,17,9,2.833498001098633,-0.2875739336013794,2.5459240674972534
0,0,17,10,2.5459240674972534,-0.2781229019165039,2.2678011655807495
0,0,17,11,2.2678011655807495,-0.2393195629119873,2.028481602668762
0,0,17,12,2.028481602668762,-0.15538954734802246,1.8730920553207397
0,0,17,13,1.8730920553207397,-0.18654727935791016,1.6865447759628296
0,0,17,14,1.6865447759628296,-0.2951241731643677,1.391420602798462
0,0,17,15,1.391420602798462,1.1038174629211426,2.4952380657196045
0,0,17,16,2.4952380657196045,-0.3839895725250244,2.11124849319458
0,0,17,17,2.11124849319458,-0.13107585906982422,1.9801726341247559
0,0,17,18,1.9801726341247559,0.18404698371887207,2.164219617843628
0,0,17,19,2.164219617843628,0.38977479934692383,2.5539944171905518
0,0,17,20,2.5539944171905518,0.32352304458618164,2.8775174617767334
0,0,18,1,2.8775174617767334,0.08913350105285645,2.96665096282959
0,0,18,2,2.96665096282959,-0.07341229915618896,2.893238663673401
0,0,18,3,2.893238663673401,0.31206583976745605,3.205304503440857
0,0,18,4,3.205304503440857,0.20547866821289062,3.4107831716537476
0,0,18,5,3.4107831716537476,-0.27190589904785156,3.138877272605896
0,0,18,6,3.138877272605896,-0.3543144464492798,2.784562826156616
0,0,18,7,2.784562826156616,-0.24592602252960205,2.538636803627014
0,0,18,8,2.538636803627014,0.034425973892211914,2.573062777519226
0,0,18,9,2.573062777519226,0.06852507591247559,2.6415878534317017
0,0,18,10,2.6415878534317017,-0.17427825927734375,2.467309594154358
0,0,18,11,2.467309594154358,0.14240336418151855,2.6097129583358765
0,0,18,12,2.6097129583358765,-0.22208285331726074,2.3876301050186157
0,0,18,13,2.3876301050186157,-0.13707447052001953,2.250555634498596
0,0,18,14,2.250555634498596,-0.3552049398422241,1.895350694656372
0,0,18,15,1.895350694656372,0.23851799964904785,2.13386869430542
0,0,18,16,2.13386869430542,-0.029346108436584473,2.1045225858688354
0,0,18,17,2.1045225858688354,0.2966036796569824,2.401126265525818
0,0,18,18,2.401126265525818,0.48270249366760254,2.8838287591934204
0,0,18,19,2.8838287591934204,0.685549259185791,3.5693780183792114
