envId,formationType,timeStep,receiverId,old_theta,delta_T,dynamic_theta
0,0,10,15,10.0,0.23079156875610352,10.230791568756104
0,0,10,16,10.0,-0.7012308835983276,9.298769116401672
0,0,10,17,10.0,-0.9391677379608154,9.060832262039185
0,0,10,18,10.0,-0.9833941459655762,9.016605854034424
0,0,10,19,10.0,-0.9950244426727295,9.00497555732727
0,0,10,20,10.0,-1.0058504343032837,8.994149565696716
0,0,11,1,10.0,-1.1650111675262451,8.834988832473755
0,0,11,2,10.0,0.33519935607910156,10.335199356079102
0,0,11,3,10.0,-1.1784952878952026,8.821504712104797
0,0,11,4,10.0,-1.213111162185669,8.786888837814331
0,0,11,5,10.0,-1.0021178722381592,8.99788212776184
0,0,11,6,10.0,-0.7959027290344238,9.204097270965576
0,0,11,7,10.0,-0.9082763195037842,9.091723680496216
0,0,11,8,10.0,-0.9320213794708252,9.067978620529175
0,0,11,9,10.0,-0.6885278224945068,9.311472177505493
0,0,11,10,10.0,-0.39609014987945557,9.603909850120544
0,0,11,11,10.0,-0.3791942596435547,9.620805740356445
0,0,11,12,10.0,-0.3810758590698242,9.618924140930176
0,0,11,13,10.0,-0.5716012716293335,9.428398728370667
0,0,11,14,10.0,-0.8676052093505859,9.132394790649414
0,0,11,15,10.0,0.020469188690185547,10.020469188690186
0,0,11,16,10.0,-0.5159773826599121,9.484022617340088
0,0,11,17,10.0,-1.2323235273361206,8.76767647266388
0,0,11,18,10.0,-0.9517903327941895,9.04820966720581
0,0,11,19,10.0,-1.1557220220565796,8.84427797794342
0,0,11,20,10.0,-0.7977250814437866,9.202274918556213
0,0,12,1,10.0,-1.104454517364502,8.895545482635498
0,0,12,2,10.0,-0.11189889907836914,9.88810110092163
0,0,12,3,10.0,-1.142991304397583,8.857008695602417
0,0,12,4,10.0,-1.1219558715820312,8.878044128417969
0,0,12,5,10.0,-0.8859269618988037,9.114073038101196
0,0,12,6,10.0,-0.8552024364471436,9.144797563552856
0,0,12,7,10.0,-1.0552371740341187,8.944762825965881
0,0,12,8,10.0,-0.9222719669342041,9.077728033065796
0,0,12,9,10.0,-0.6469963788986206,9.35300362110138
