step,envId,formationType,timeStep,receiverId,old_threshold,delta_T,new_threshold,benign_exceedance_rate,reward
26090,3,1,105,12,50.0,2.0,50.0,0.0,-0.0925
26091,3,1,105,13,50.0,1.9993953704833984,50.0,0.0,-0.09247581847510447
26092,3,1,105,14,50.0,2.0,50.0,0.0,-0.0925
26093,3,1,105,15,50.0,2.0,50.0,0.0,-0.0925
26094,3,1,105,16,50.0,2.0,50.0,0.0,-0.0925
26095,3,1,105,17,50.0,-1.9926882982254028,48.0073117017746,0.0,-0.09021537824061912
26096,3,1,105,18,48.0073117017746,1.856931209564209,49.864242911338806,0.0,-0.08684617808187478
26097,3,1,105,19,49.864242911338806,2.0,50.0,0.05263157894736842,-0.09000692520775624
26098,3,1,105,20,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26099,3,1,106,1,50.0,1.9999947547912598,50.0,0.0,-0.09249979019192552
26100,3,1,106,2,50.0,2.0,50.0,0.0,-0.0925
26101,3,1,106,3,50.0,2.0,50.0,0.0,-0.0925
26102,3,1,106,4,50.0,1.9999995231628418,50.0,0.05263157894736842,-0.09000690613427217
26103,3,1,106,5,50.0,1.9999990463256836,50.0,0.0,-0.09249996185303644
26104,3,1,106,6,50.0,-1.9984817504882812,48.00151824951172,0.0,-0.09044081131985877
26105,3,1,106,7,48.00151824951172,2.0,50.0,0.0,-0.0925
26106,3,1,106,8,50.0,1.9999985694885254,50.0,0.0,-0.09249994277956149
26107,3,1,106,9,50.0,2.0,50.0,0.0,-0.0925
26108,3,1,106,10,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26109,3,1,106,11,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26110,3,1,106,12,50.0,1.9999048709869385,50.0,0.0,-0.09249619492997284
26111,3,1,106,13,50.0,2.0,50.0,0.0,-0.0925
26112,3,1,106,14,50.0,2.0,50.0,0.0,-0.0925
26113,3,1,106,15,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26114,3,1,106,16,50.0,-1.985255479812622,48.01474452018738,0.05263157894736842,-0.08743406292920405
26115,3,1,106,17,48.01474452018738,2.0,50.0,0.0,-0.0925
26116,3,1,106,18,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26117,3,1,106,19,50.0,2.0,50.0,0.0,-0.0925
26118,3,1,106,20,50.0,2.0,50.0,0.0,-0.0925
26119,3,1,107,1,50.0,1.9999971389770508,50.0,0.0,-0.09249988555916389
26120,3,1,107,2,50.0,2.0,50.0,0.0,-0.0925
26121,3,1,107,3,50.0,2.0,50.0,0.0,-0.0925
26122,3,1,107,4,50.0,2.0,50.0,0.0,-0.0925
26123,3,1,107,5,50.0,2.0,50.0,0.0,-0.0925
26124,3,1,107,6,50.0,1.999992847442627,50.0,0.0,-0.09249971389821668
26125,3,1,107,7,50.0,2.0,50.0,0.0,-0.0925
26126,3,1,107,8,50.0,2.0,50.0,0.0,-0.0925
26127,3,1,107,9,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26128,3,1,107,10,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26129,3,1,107,11,50.0,2.0,50.0,0.10526315789473684,-0.09305401662049861
26130,3,1,107,12,50.0,-1.8087559938430786,48.19124400615692,0.0,-0.08340722645878956
26131,3,1,107,13,48.19124400615692,2.0,50.0,0.0,-0.0925
26132,3,1,107,14,50.0,1.999999761581421,50.0,0.05263157894736842,-0.09000691567101364
26133,3,1,107,15,50.0,1.9509975910186768,50.0,0.0,-0.0905639160016068
26134,3,1,107,16,50.0,1.9999995231628418,50.0,0.0,-0.09249998092651596
26135,3,1,107,17,50.0,2.0,50.0,0.0,-0.0925
26136,3,1,107,18,50.0,2.0,50.0,0.0,-0.0925
26137,3,1,107,19,50.0,1.9999980926513672,50.0,0.0,-0.09249992370609107
26138,3,1,107,20,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26139,3,1,108,1,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26140,3,1,108,2,50.0,2.0,50.0,0.0,-0.0925
26141,3,1,108,3,50.0,-1.9735065698623657,48.026493430137634,0.0,-0.08947377524303685
26142,3,1,108,4,48.026493430137634,2.0,50.0,0.0,-0.0925
26143,3,1,108,5,50.0,2.0,50.0,0.0,-0.0925
26144,3,1,108,6,50.0,2.0,50.0,0.0,-0.0925
26145,3,1,108,7,50.0,1.999732494354248,50.0,0.0,-0.09248930048976263
26146,3,1,108,8,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26147,3,1,108,9,50.0,1.9999675750732422,50.0,0.0,-0.09249870301344346
26148,3,1,108,10,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26149,3,1,108,11,50.0,2.0,50.0,0.0,-0.0925
26150,3,1,108,12,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26151,3,1,108,13,50.0,2.0,50.0,0.0,-0.0925
26152,3,1,108,14,50.0,2.0,50.0,0.0,-0.0925
26153,3,1,108,15,50.0,2.0,50.0,0.0,-0.0925
26154,3,1,108,16,50.0,2.0,50.0,0.0,-0.0925
26155,3,1,108,17,50.0,2.0,50.0,0.0,-0.0925
26156,3,1,108,18,50.0,-2.0,48.0,0.0,-0.0905
26157,3,1,108,19,48.0,1.998396873474121,49.99839687347412,0.05263157894736842,-0.08994122272034179
26158,3,1,108,20,49.99839687347412,-1.9999998807907104,47.99839699268341,0.0,-0.09049839222431197
26159,3,1,109,1,47.99839699268341,2.0,49.99839699268341,0.0,-0.09249839699268342
26160,3,1,109,2,49.99839699268341,2.0,50.0,0.0,-0.0925
26161,3,1,109,3,50.0,1.9960167407989502,50.0,0.10526315789473684,-0.09289484491599526
26162,3,1,109,4,50.0,1.9999771118164062,50.0,0.0,-0.09249908447789496
26163,3,1,109,5,50.0,1.9999995231628418,50.0,0.0,-0.09249998092651596
26164,3,1,109,6,50.0,2.0,50.0,0.0,-0.0925
26165,3,1,109,7,50.0,2.0,50.0,0.0,-0.0925
26166,3,1,109,8,50.0,2.0,50.0,0.0,-0.0925
26167,3,1,109,9,50.0,2.0,50.0,0.0,-0.0925
26168,3,1,109,10,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26169,3,1,109,11,50.0,2.0,50.0,0.0,-0.0925
26170,3,1,109,12,50.0,1.9999985694885254,50.0,0.0,-0.09249994277956149
26171,3,1,109,13,50.0,1.9999995231628418,50.0,0.0,-0.09249998092651596
26172,3,1,109,14,50.0,2.0,50.0,0.0,-0.0925
26173,3,1,109,15,50.0,1.9998517036437988,50.0,0.05263157894736842,-0.09000099357342628
26174,3,1,109,16,50.0,-1.998663067817688,48.00133693218231,0.0,-0.09044787751876644
26175,3,1,109,17,48.00133693218231,2.0,50.0,0.05263157894736842,-0.09000692520775624
26176,3,1,109,18,50.0,1.9999985694885254,50.0,0.0,-0.09249994277956149
26177,3,1,109,19,50.0,2.0,50.0,0.0,-0.0925
26178,3,1,109,20,50.0,2.0,50.0,0.0,-0.0925
26179,3,1,110,1,50.0,2.0,50.0,0.0,-0.0925
26180,3,1,110,2,50.0,2.0,50.0,0.0,-0.0925
26181,3,1,110,3,50.0,2.0,50.0,0.0,-0.0925
26182,3,1,110,4,50.0,1.9968628883361816,50.0,0.0,-0.09237461394814318
26183,3,1,110,5,50.0,2.0,50.0,0.0,-0.0925
26184,3,1,110,6,50.0,-1.999968409538269,48.00003159046173,0.0,-0.09049876798197207
26185,3,1,110,7,48.00003159046173,2.0,50.0,0.05263157894736842,-0.09000692520775624
26186,3,1,110,8,50.0,2.0,50.0,0.0,-0.0925
26187,3,1,110,9,50.0,2.0,50.0,0.0,-0.0925
26188,3,1,110,10,50.0,1.9999780654907227,50.0,0.0,-0.09249912262444014
26189,3,1,110,11,50.0,1.9999947547912598,50.0,0.05263157894736842,-0.09000671539968175
26190,3,1,110,12,50.0,2.0,50.0,0.0,-0.0925
26191,3,1,110,13,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26192,3,1,110,14,50.0,2.0,50.0,0.0,-0.0925
26193,3,1,110,15,50.0,1.9999852180480957,50.0,0.0,-0.09249940872410889
26194,3,1,110,16,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26195,3,1,110,17,50.0,2.0,50.0,0.0,-0.0925
26196,3,1,110,18,50.0,2.0,50.0,0.0,-0.0925
26197,3,1,110,19,50.0,2.0,50.0,0.0,-0.0925
26198,3,1,110,20,50.0,2.0,50.0,0.0,-0.0925
26199,3,1,111,1,50.0,-1.7111172676086426,48.28888273239136,0.0,-0.08006810576747603
26200,3,1,111,2,48.28888273239136,2.0,50.0,0.0,-0.0925
26201,3,1,111,3,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26202,3,1,111,4,50.0,2.0,50.0,0.0,-0.0925
26203,3,1,111,5,50.0,2.0,50.0,0.0,-0.0925
26204,3,1,111,6,50.0,0.6803784370422363,50.0,0.0,-0.057129148175920366
26205,3,1,111,7,50.0,1.999999761581421,50.0,0.10526315789473684,-0.09305400708375602
26206,3,1,111,8,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26207,3,1,111,9,50.0,1.999997615814209,50.0,0.0,-0.09249990463262521
26208,3,1,111,10,50.0,2.0,50.0,0.0,-0.0925
26209,3,1,111,11,50.0,2.0,50.0,0.0,-0.0925
26210,3,1,111,12,50.0,-1.9925684928894043,48.007431507110596,0.0,-0.09021072349566613
26211,3,1,111,13,48.007431507110596,1.9999980926513672,50.0,0.0,-0.09249992370609107
26212,3,1,111,14,50.0,-2.0,48.0,0.0,-0.0905
26213,3,1,111,15,48.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26214,3,1,111,16,50.0,2.0,50.0,0.0,-0.0925
26215,3,1,111,17,50.0,1.9998393058776855,50.0,0.0,-0.09249357249333344
26216,3,1,111,18,50.0,2.0,50.0,0.0,-0.0925
26217,3,1,111,19,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26218,3,1,111,20,50.0,2.0,50.0,0.0,-0.0925
26219,3,1,112,1,50.0,1.999995231628418,50.0,0.0,-0.09249980926536411
26220,3,1,112,2,50.0,1.9999628067016602,50.0,0.0,-0.09249851228189983
26221,3,1,112,3,50.0,2.0,50.0,0.0,-0.0925
26222,3,1,112,4,50.0,1.9999971389770508,50.0,0.0,-0.09249988555916389
26223,3,1,112,5,50.0,2.0,50.0,0.0,-0.0925
26224,3,1,112,6,50.0,-2.0,48.0,0.0,-0.0905
26225,3,1,112,7,48.0,0.025726795196533203,48.02572679519653,0.0,-0.05053234547510738
26226,3,1,112,8,48.02572679519653,2.0,50.0,0.0,-0.0925
26227,3,1,112,9,50.0,2.0,50.0,0.0,-0.0925
26228,3,1,112,10,50.0,-1.9999408721923828,48.00005912780762,0.0,-0.0904976940504639
26229,3,1,112,11,48.00005912780762,1.9999709129333496,50.0,0.0,-0.09249883652579456
26230,3,1,112,12,50.0,-1.8793723583221436,48.120627641677856,0.0,-0.08594103225393121
26231,3,1,112,13,48.120627641677856,1.999929666519165,50.0,0.0,-0.0924971867102346
26232,3,1,112,14,50.0,1.9999957084655762,50.0,0.0,-0.09249982833880722
26233,3,1,112,15,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26234,3,1,112,16,50.0,1.9999938011169434,50.0,0.05263157894736842,-0.09000667725281823
26235,3,1,112,17,50.0,1.9884347915649414,50.0,0.0,-0.09203872920305912
26236,3,1,112,18,50.0,1.9999985694885254,50.0,0.05263157894736842,-0.09000686798731772
26237,3,1,112,19,50.0,1.9999966621398926,50.0,0.05263157894736842,-0.09000679169346334
26238,3,1,112,20,50.0,2.0,50.0,0.0,-0.0925
26239,3,1,113,1,50.0,2.0,50.0,0.0,-0.0925
26240,3,1,113,2,50.0,1.0247383117675781,50.0,0.0,-0.06300088607604266
26241,3,1,113,3,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26242,3,1,113,4,50.0,2.0,50.0,0.0,-0.0925
26243,3,1,113,5,50.0,-1.9999998807907104,48.00000011920929,0.0,-0.09049999535083786
26244,3,1,113,6,48.00000011920929,2.0,50.0,0.0,-0.0925
26245,3,1,113,7,50.0,2.0,50.0,0.0,-0.0925
26246,3,1,113,8,50.0,2.0,50.0,0.0,-0.0925
26247,3,1,113,9,50.0,2.0,50.0,0.0,-0.0925
26248,3,1,113,10,50.0,2.0,50.0,0.0,-0.0925
26249,3,1,113,11,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26250,3,1,113,12,50.0,-1.9999996423721313,48.00000035762787,0.0,-0.09049998605251441
26251,3,1,113,13,48.00000035762787,2.0,50.0,0.05263157894736842,-0.09000692520775624
26252,3,1,113,14,50.0,-1.999999761581421,48.00000023841858,0.0,-0.09049999070167598
26253,3,1,113,15,48.00000023841858,2.0,50.0,0.05263157894736842,-0.09000692520775624
26254,3,1,113,16,50.0,2.0,50.0,0.0,-0.0925
26255,3,1,113,17,50.0,-1.9997426271438599,48.00025737285614,0.0,-0.09048996312101842
26256,3,1,113,18,48.00025737285614,2.0,50.0,0.05263157894736842,-0.09000692520775624
26257,3,1,113,19,50.0,2.0,50.0,0.0,-0.0925
26258,3,1,113,20,50.0,-1.9999823570251465,48.00001764297485,0.05263157894736842,-0.0880062371348497
26259,3,1,114,1,48.00001764297485,2.0,50.0,0.0,-0.0925
26260,3,1,114,2,50.0,1.9999961853027344,50.0,0.0,-0.09249984741225489
26261,3,1,114,3,50.0,2.0,50.0,0.15789473684210525,-0.10164127423822715
26262,3,1,114,4,50.0,-1.9991272687911987,48.0008727312088,0.0,-0.09046597109945438
26263,3,1,114,5,48.0008727312088,1.9999346733093262,50.0,0.0,-0.09249738697504882
26264,3,1,114,6,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26265,3,1,114,7,50.0,1.9999685287475586,50.0,0.0,-0.09249874115980675
26266,3,1,114,8,50.0,2.0,50.0,0.0,-0.0925
26267,3,1,114,9,50.0,1.999993085861206,50.0,0.0,-0.0924997234349263
26268,3,1,114,10,50.0,1.9999656677246094,50.0,0.0,-0.09249862672077143
26269,3,1,114,11,50.0,-2.0,48.0,0.0,-0.0905
26270,3,1,114,12,48.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26271,3,1,114,13,50.0,1.9999983310699463,50.0,0.0,-0.09249993324282571
26272,3,1,114,14,50.0,-2.0,48.0,0.0,-0.0905
26273,3,1,114,15,48.0,1.9999961853027344,49.999996185302734,0.0,-0.09249984359755764
26274,3,1,114,16,49.999996185302734,0.030313730239868164,50.0,0.0,-0.05250918922241056
26275,3,1,114,17,50.0,1.9998486042022705,50.0,0.0,-0.0924939443972977
26276,3,1,114,18,50.0,1.9999985694885254,50.0,0.05263157894736842,-0.09000686798731772
26277,3,1,114,19,50.0,2.0,50.0,0.0,-0.0925
26278,3,1,114,20,50.0,1.9999542236328125,50.0,0.0,-0.09249816896626727
26279,3,1,115,1,50.0,2.0,50.0,0.0,-0.0925
26280,3,1,115,2,50.0,2.0,50.0,0.0,-0.0925
26281,3,1,115,3,50.0,1.9999737739562988,50.0,0.05263157894736842,-0.09000587617288625
26282,3,1,115,4,50.0,-1.985267162322998,48.014732837677,0.0,-0.0899275898956571
26283,3,1,115,5,48.014732837677,2.0,50.0,0.0,-0.0925
26284,3,1,115,6,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26285,3,1,115,7,50.0,2.0,50.0,0.0,-0.0925
26286,3,1,115,8,50.0,1.999997615814209,50.0,0.10526315789473684,-0.09305392125312383
26287,3,1,115,9,50.0,2.0,50.0,0.0,-0.0925
26288,3,1,115,10,50.0,-1.9959938526153564,48.004006147384644,0.0,-0.09034392074416758
26289,3,1,115,11,48.004006147384644,1.9985270500183105,50.0,0.05263157894736842,-0.08994802890430514
26290,3,1,115,12,50.0,2.0,50.0,0.0,-0.0925
26291,3,1,115,13,50.0,1.999997615814209,50.0,0.0,-0.09249990463262521
26292,3,1,115,14,50.0,2.0,50.0,0.0,-0.0925
26293,3,1,115,15,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26294,3,1,115,16,50.0,2.0,50.0,0.0,-0.0925
26295,3,1,115,17,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26296,3,1,115,18,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26297,3,1,115,19,50.0,1.999995231628418,50.0,0.0,-0.09249980926536411
26298,3,1,115,20,50.0,2.0,50.0,0.0,-0.0925
26299,3,1,116,1,50.0,2.0,50.0,0.0,-0.0925
26300,3,1,116,2,50.0,2.0,50.0,0.0,-0.0925
26301,3,1,116,3,50.0,2.0,50.0,0.0,-0.0925
26302,3,1,116,4,50.0,1.9999828338623047,50.0,0.0,-0.09249931335743895
26303,3,1,116,5,50.0,1.9999980926513672,50.0,0.0,-0.09249992370609107
26304,3,1,116,6,50.0,2.0,50.0,0.0,-0.0925
26305,3,1,116,7,50.0,2.0,50.0,0.15789473684210525,-0.10164127423822715
26306,3,1,116,8,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26307,3,1,116,9,50.0,1.9999995231628418,50.0,0.0,-0.09249998092651596
26308,3,1,116,10,50.0,1.9999728202819824,50.0,0.05263157894736842,-0.0900058380264229
26309,3,1,116,11,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26310,3,1,116,12,50.0,2.0,50.0,0.0,-0.0925
26311,3,1,116,13,50.0,2.0,50.0,0.0,-0.0925
26312,3,1,116,14,50.0,2.0,50.0,0.0,-0.0925
26313,3,1,116,15,50.0,2.0,50.0,0.0,-0.0925
26314,3,1,116,16,50.0,0.9348099231719971,50.0,0.0,-0.06123869592460836
26315,3,1,116,17,50.0,2.0,50.0,0.0,-0.0925
26316,3,1,116,18,50.0,-1.9982149600982666,48.00178503990173,0.0,-0.09043041530750692
26317,3,1,116,19,48.00178503990173,1.999924659729004,50.0,0.0,-0.09249698644592172
26318,3,1,116,20,50.0,1.999999761581421,50.0,0.0,-0.09249999046325741
26319,3,1,117,1,50.0,1.9999990463256836,50.0,0.0,-0.09249996185303644
26320,3,1,117,2,50.0,2.0,50.0,0.0,-0.0925
26321,3,1,117,3,50.0,1.9997379779815674,50.0,0.0,-0.09248951980581809
26322,3,1,117,4,50.0,1.9999699592590332,50.0,0.0,-0.0924987983793858
26323,3,1,117,5,50.0,1.9994630813598633,50.0,0.0,-0.0924785261372108
26324,3,1,117,6,50.0,2.0,50.0,0.0,-0.0925
26325,3,1,117,7,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26326,3,1,117,8,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26327,3,1,117,9,50.0,1.9999866485595703,50.0,0.05263157894736842,-0.09000639115192166
26328,3,1,117,10,50.0,1.9999995231628418,50.0,0.05263157894736842,-0.09000690613427217
26329,3,1,117,11,50.0,1.9999983310699463,50.0,0.0,-0.09249993324282571
26330,3,1,117,12,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26331,3,1,117,13,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26332,3,1,117,14,50.0,1.9999990463256836,50.0,0.0,-0.09249996185303644
26333,3,1,117,15,50.0,2.0,50.0,0.15789473684210525,-0.10164127423822715
26334,3,1,117,16,50.0,2.0,50.0,0.0,-0.0925
26335,3,1,117,17,50.0,2.0,50.0,0.0,-0.0925
26336,3,1,117,18,50.0,2.0,50.0,0.0,-0.0925
26337,3,1,117,19,50.0,1.9999268054962158,50.0,0.0,-0.09249707227342299
26338,3,1,117,20,50.0,1.9999995231628418,50.0,0.0,-0.09249998092651596
26339,3,1,118,1,50.0,2.0,50.0,0.0,-0.0925
26340,3,1,118,2,50.0,2.0,50.0,0.0,-0.0925
26341,3,1,118,3,50.0,2.0,50.0,0.0,-0.0925
26342,3,1,118,4,50.0,2.0,50.0,0.0,-0.0925
26343,3,1,118,5,50.0,2.0,50.0,0.0,-0.0925
26344,3,1,118,6,50.0,-1.9999940395355225,48.00000596046448,0.05263157894736842,-0.08800669274999688
26345,3,1,118,7,48.00000596046448,1.9999995231628418,50.0,0.0,-0.09249998092651596
26346,3,1,118,8,50.0,2.0,50.0,0.0,-0.0925
26347,3,1,118,9,50.0,1.6146490573883057,50.0,0.0,-0.07857091578524944
26348,3,1,118,10,50.0,2.0,50.0,0.0,-0.0925
26349,3,1,118,11,50.0,-2.0,48.0,0.10526315789473684,-0.09105401662049861
26350,3,1,118,12,48.0,2.0,50.0,0.0,-0.0925
26351,3,1,118,13,50.0,2.0,50.0,0.0,-0.0925
26352,3,1,118,14,50.0,2.0,50.0,0.0,-0.0925
26353,3,1,118,15,50.0,2.0,50.0,0.0,-0.0925
26354,3,1,118,16,50.0,2.0,50.0,0.0,-0.0925
26355,3,1,118,17,50.0,-1.9897446632385254,48.010255336761475,0.0,-0.0901010935856234
26356,3,1,118,18,48.010255336761475,-1.058157205581665,46.95209813117981,0.0,-0.0606490648484238
26357,3,1,118,19,46.95209813117981,2.0,48.95209813117981,0.05263157894736842,-0.08895902333893604
26358,3,1,118,20,48.95209813117981,2.0,50.0,0.0,-0.0925
26359,3,1,119,1,50.0,2.0,50.0,0.0,-0.0925
26360,3,1,119,2,50.0,2.0,50.0,0.0,-0.0925
26361,3,1,119,3,50.0,2.0,50.0,0.10526315789473684,-0.09305401662049861
26362,3,1,119,4,50.0,1.999997854232788,50.0,0.0,-0.09249991416935757
26363,3,1,119,5,50.0,1.9999918937683105,50.0,0.0,-0.09249967575138954
26364,3,1,119,6,50.0,-1.9999991655349731,48.00000083446503,0.0,-0.09049996745587092
26365,3,1,119,7,48.00000083446503,-1.999945044517517,46.00005578994751,0.0,-0.08849785760084924
26366,3,1,119,8,46.00005578994751,2.0,48.00005578994751,0.0,-0.09050005578994752
26367,3,1,119,9,48.00005578994751,2.0,50.0,0.05263157894736842,-0.09000692520775624
26368,3,1,119,10,50.0,2.0,50.0,0.0,-0.0925
26369,3,1,119,11,50.0,2.0,50.0,0.0,-0.0925
26370,3,1,119,12,50.0,2.0,50.0,0.0,-0.0925
26371,3,1,119,13,50.0,-1.9999984502792358,48.000001549720764,0.05263157894736842,-0.08800686476867045
26372,3,1,119,14,48.000001549720764,-1.9996169805526733,46.00038456916809,0.0,-0.088485065258314
26373,3,1,119,15,46.00038456916809,1.9999854564666748,48.000370025634766,0.0,-0.0904997882864169
26374,3,1,119,16,48.000370025634766,1.9999899864196777,50.0,0.0,-0.09249959945778984
26375,3,1,119,17,50.0,1.9998579025268555,50.0,0.05263157894736842,-0.09000124151074737
26376,3,1,119,18,50.0,2.0,50.0,0.0,-0.0925
26377,3,1,119,19,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26378,3,1,119,20,50.0,2.0,50.0,0.0,-0.0925
26379,3,1,120,1,50.0,1.9999949932098389,50.0,0.0,-0.09249979972864425
26380,3,1,120,2,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26381,3,1,120,3,50.0,2.0,50.0,0.0,-0.0925
26382,3,1,120,4,50.0,2.0,50.0,0.0,-0.0925
26383,3,1,120,5,50.0,1.999948501586914,50.0,0.0,-0.09249794008999743
26384,3,1,120,6,50.0,1.9951138496398926,50.0,0.0,-0.09230479273024912
26385,3,1,120,7,50.0,-1.9624533653259277,48.03754663467407,0.05263157894736842,-0.0865567039532209
26386,3,1,120,8,48.03754663467407,2.0,50.0,0.05263157894736842,-0.09000692520775624
26387,3,1,120,9,50.0,2.0,50.0,0.0,-0.0925
26388,3,1,120,10,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26389,3,1,120,11,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26390,3,1,120,12,50.0,1.9999451637268066,50.0,0.0,-0.09249780657914244
26391,3,1,120,13,50.0,1.999999761581421,50.0,0.0,-0.09249999046325741
26392,3,1,120,14,50.0,-1.9999990463256836,48.000000953674316,0.05263157894736842,-0.08800688801446699
26393,3,1,120,15,48.000000953674316,1.9996821880340576,49.999683141708374,0.05263157894736842,-0.08999389688087137
26394,3,1,120,16,49.999683141708374,2.0,50.0,0.0,-0.0925
26395,3,1,120,17,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26396,3,1,120,18,50.0,1.9999942779541016,50.0,0.0,-0.09249977111849149
26397,3,1,120,19,50.0,2.0,50.0,0.0,-0.0925
26398,3,1,120,20,50.0,-2.0,48.0,0.0,-0.0905
26399,3,2,1,1,48.0,2.0,50.0,0.0,-0.0925
26400,3,2,1,2,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26401,3,2,1,3,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26402,3,2,1,4,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26403,3,2,1,5,50.0,2.0,50.0,0.0,-0.0925
26404,3,2,1,6,50.0,2.0,50.0,0.0,-0.0925
26405,3,2,1,7,50.0,2.0,50.0,0.0,-0.0925
26406,3,2,1,8,50.0,1.9969151020050049,50.0,0.0,-0.0923766992461566
26407,3,2,1,9,50.0,1.999990463256836,50.0,0.10526315789473684,-0.09305363515168155
26408,3,2,1,10,50.0,1.9536190032958984,50.0,0.05263157894736842,-0.08817319730814482
26409,3,2,1,11,50.0,2.0,50.0,0.0,-0.0925
26410,3,2,1,12,50.0,-2.0,48.0,0.0,-0.0905
26411,3,2,1,13,48.0,2.0,50.0,0.0,-0.0925
26412,3,2,1,14,50.0,2.0,50.0,0.0,-0.0925
26413,3,2,1,15,50.0,1.9999713897705078,50.0,0.0,-0.09249885559900578
26414,3,2,1,16,50.0,2.0,50.0,0.0,-0.0925
26415,3,2,1,17,50.0,2.0,50.0,0.0,-0.0925
26416,3,2,1,18,50.0,2.0,50.0,0.0,-0.0925
26417,3,2,1,19,50.0,2.0,50.0,0.0,-0.0925
26418,3,2,1,20,50.0,1.999995470046997,50.0,0.05263157894736842,-0.09000674400984132
26419,3,2,2,1,50.0,2.0,50.0,0.0,-0.0925
26420,3,2,2,2,50.0,1.9999992847442627,50.0,0.0,-0.09249997138977563
26421,3,2,2,3,50.0,-2.0,48.0,0.0,-0.0905
26422,3,2,2,4,48.0,-1.8147462606430054,46.185253739356995,0.0,-0.08161829364453471
26423,3,2,2,5,46.185253739356995,1.999999761581421,48.185253500938416,0.0,-0.09068524396419582
26424,3,2,2,6,48.185253500938416,2.0,50.0,0.0,-0.0925
26425,3,2,2,7,50.0,2.0,50.0,0.0,-0.0925
26426,3,2,2,8,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26427,3,2,2,9,50.0,1.9999961853027344,50.0,0.0,-0.09249984741225489
26428,3,2,2,10,50.0,1.999997615814209,50.0,0.05263157894736842,-0.09000682984038144
26429,3,2,2,11,50.0,2.0,50.0,0.0,-0.0925
26430,3,2,2,12,50.0,2.0,50.0,0.0,-0.0925
26431,3,2,2,13,50.0,2.0,50.0,0.10526315789473684,-0.09305401662049861
26432,3,2,2,14,50.0,1.987309217453003,50.0,0.05263157894736842,-0.08950090446549291
26433,3,2,2,15,50.0,2.0,50.0,0.0,-0.0925
26434,3,2,2,16,50.0,2.0,50.0,0.0,-0.0925
26435,3,2,2,17,50.0,2.0,50.0,0.0,-0.0925
26436,3,2,2,18,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26437,3,2,2,19,50.0,1.9733710289001465,50.0,0.05263157894736842,-0.08894885738478046
26438,3,2,2,20,50.0,2.0,50.0,0.05263157894736842,-0.09000692520775624
26439,3,2,3,1,50.0,2.0,50.0,0.0,-0.0925
26440,3,2,3,2,50.0,2.0,50.0,0.0,-0.0925
26441,3,2,3,3,50.0,1.9999570846557617,50.0,0.0,-0.09249828340464775
26442,3,2,3,4,50.0,2.0,50.0,0.0,-0.0925
26443,3,2,3,5,50.0,1.9999961853027344,50.0,0.05263157894736842,-0.09000677262001114
